rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
17	spotify:track:7vCvUJyjMxRkPeo19nxmuk	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	5	13	23	3456388	7vCvUJyjMxRkPeo19nxmuk
18	spotify:track:0e6NlGJxYlHvAN8SKxad7N	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	12	16	3353660	0e6NlGJxYlHvAN8SKxad7N
19	spotify:track:0DlHQxrVijRqVUfuS6PKaY	DENNIS, Xamã, LUDMILLA	Deixa de Onda (Porra Nenhuma)	Sony Music Entertainment	17	17	15	3300620	0DlHQxrVijRqVUfuS6PKaY
20	spotify:track:40zJaB3z53PGaxIkYyieBP	Israel & Rodolffo, MC Matheuzinho	Só de Sacanagem - Ao Vivo	Som Livre	20	21	14	3234192	40zJaB3z53PGaxIkYyieBP
21	spotify:track:000RW47rhEkSqjgTrZx7YX	Jorge & Mateus	Lance Individual	Som Livre	4	15	25	3180293	000RW47rhEkSqjgTrZx7YX
22	spotify:track:5glMxRMRHGBRj6bydBjoPM	PEDRO SAMPAIO, Daniel Caon, Wesley Safadão	FALA MAL DE MIM	WM Brazil	13	16	14	3164313	5glMxRMRHGBRj6bydBjoPM
23	spotify:track:5uztIMqjl5FTZSYDlOBJjV	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	13	19	23	3131365	5uztIMqjl5FTZSYDlOBJjV
24	spotify:track:67BtfxlNbhBmCDR2L2l8qd	Lil Nas X	MONTERO (Call Me By Your Name)	Columbia	15	20	6	3062058	67BtfxlNbhBmCDR2L2l8qd
25	spotify:track:1h4u5t0EJZki8ieNGwwFXc	Zé Vaqueiro	Volta Comigo BB	Sony Music Entertainment	25	34	9	3045563	1h4u5t0EJZki8ieNGwwFXc
26	spotify:track:4Ls13Ag4SWnniiX4QLRltL	Vitor Fernandes	Acaso	Sua Música	13	22	13	3015661	4Ls13Ag4SWnniiX4QLRltL
27	spotify:track:5R9KPXQVeyqsHZoPLMgfNy	Matheus Fernandes, Dilsinho	Baby Me Atende	Som Livre	27	28	6	2972151	5R9KPXQVeyqsHZoPLMgfNy
28	spotify:track:4AAIAVjSyiq1N7SXKkwXZe	Marília Mendonça	Troca de Calçada	Som Livre	7	24	14	2939078	4AAIAVjSyiq1N7SXKkwXZe
29	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	19	23	25	2933354	5gTgQBtNP08fUijxpEgmzF
30	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	4	25	36	2862940	5m5aY6S9ttfIG157xli2Rs
31	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	14	27	22	2853039	2pBEAodCImE4LgbKAG4bfz
32	spotify:track:6AMTUbWihFZOwOeHxZN2Ge	Vitor Fernandes	Vou falar que não quero	Sua Música	29	29	10	2604336	6AMTUbWihFZOwOeHxZN2Ge
33	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	6	26	20	2568205	07AQkmp456NpEnT8HR7WLy
34	spotify:track:4iJyoBOLtHqaGxP12qzhQI	Justin Bieber, Daniel Caesar, Giveon	Peaches (feat. Daniel Caesar & Giveon)	RBMG/Def Jam	33	35	7	2500474	4iJyoBOLtHqaGxP12qzhQI
35	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	31	26	2488077	0WlmiIK5qFQ4dAB4mCA4sI
36	spotify:track:1mQOFRDoqI34LdN79PE0vH	MC Zaquin	Ô Moça	Funk Explode Records	25	33	14	2473871	1mQOFRDoqI34LdN79PE0vH
37	spotify:track:56F3ngwk3a42aLY0o5QgBF	Gusttavo Lima	Fala Comigo - Ao Vivo	Sony Music Entertainment	23	32	13	2433223	56F3ngwk3a42aLY0o5QgBF
38	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	30	22	2426004	6sPBi0qLI6KM3yXX56NxsA
39	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	24	36	26	2284959	1JHvLQWHUoYuapwQikeDuD
40	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	14	38	37	2206240	1uA7fD01YlQr1Rm0oyNB4H
41	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	3	37	19	2110425	0QglpM23kl9ldvVdoYNZwF
42	spotify:track:2xlw13Ns5yz9XZGtfnpPN9	Eric Land, Tarcísio do Acordeon	Esqueceu Foi Porra	Eric Land	40	40	7	2042682	2xlw13Ns5yz9XZGtfnpPN9
43	spotify:track:6HV630GY0GT3RN2efFRmbP	Jorge & Mateus	Troca	Som Livre	43	44	2	1963637	6HV630GY0GT3RN2efFRmbP
44	spotify:track:6m187iACTSAZDYMaV0klqj	L7NNON	Freio da Blazer	Papatunes	38	42	13	1954768	6m187iACTSAZDYMaV0klqj
45	spotify:track:5H25WPPytKQcMfIPu0oEBO	Dj Serpinha, MC 2jhow	Espirra o Lança	2click	40	41	6	1927655	5H25WPPytKQcMfIPu0oEBO
46	spotify:track:68cPbG7hJnwDW9nPX1uQcX	BIN, Mainstreet, Ajaxx	Saturno	Mainstreet Records	26	43	17	1845331	68cPbG7hJnwDW9nPX1uQcX
47	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	2	47	20	1816020	0YqTL3nSL36OFdHwHoqCag
48	spotify:track:2p04GXqx4j9sggMTFJpEBa	Mc Rennan, DJ Braga Oficial	Cai de vagarinho até embaixo	MR10 PRODUTORA	31	45	10	1809952	2p04GXqx4j9sggMTFJpEBa
49	spotify:track:0x0V1IID2Sj902k6LzuWds	Mc Livinho	Ela é Espetacular (Mulher Kama Sutra 2)	Diamond	49	56	4	1719242	0x0V1IID2Sj902k6LzuWds
50	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	3	39	46	1714850	3rRin3LyLY92kpEbkCgwf4
51	spotify:track:37BZB0z9T8Xu7U3e65qxFy	The Weeknd, Ariana Grande	Save Your Tears (with Ariana Grande) (Remix)	Republic Records	46	46	2	1682420	37BZB0z9T8Xu7U3e65qxFy
52	spotify:track:7MAibcTli4IisCtbHKrGMh	Bruno Mars, Anderson .Paak, Silk Sonic	Leave The Door Open	Aftermath Entertainment/Atlantic	52	53	9	1655447	7MAibcTli4IisCtbHKrGMh
53	spotify:track:0Ve3XWcrsgy90xo0UL2syx	Mc Don Juan, Th CDM, DG e Batidão Stronda	Preta do Cabelo Cacheado	GR6 Music	48	48	3	1615612	0Ve3XWcrsgy90xo0UL2syx
54	spotify:track:7yjduLSgPntFlq79Cuzrfz	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	43	63	28	1590884	7yjduLSgPntFlq79Cuzrfz
55	spotify:track:6vnKRiOjUjYT59xl4awHTx	Guilherme & Benuto	Sigilo - Ao Vivo	Sony Music Entertainment	41	49	7	1552517	6vnKRiOjUjYT59xl4awHTx
56	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	20	51	34	1501903	0eoMMLrWtXbLk64baeESkc
57	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	52	51	1493213	2JTir3y1VuJQmexiTCMcTP
58	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	57	70	1430213	0VjIjW4GlUZAMYd2vXMi3b
59	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	27	61	65	1417033	6UelLqGlWMcVH1E5c4H7lY
60	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	65	45	1409259	15k1TDabqSEmyXOwMq9RM7
61	spotify:track:2LOIoeI16A8jjKubPKoCSa	ANAVITÓRIA, Rita Lee	Amarelo, azul e branco	F/SIMAS	43	58	10	1407516	2LOIoeI16A8jjKubPKoCSa
62	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	29	66	22	1406659	2ASs0n7ukfyxAxDtdir4vF
63	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	22	50	37	1406298	5ra6CI0pEzqjxPEZeBz0d7
64	spotify:track:5qNh5WtzMbfpSj2jLlBkoD	Billie Eilish	Your Power	Darkroom/Interscope Records	64	-1	1	1405029	5qNh5WtzMbfpSj2jLlBkoD
65	spotify:track:5nujrmhLynf4yMoMtj8AQF	Dua Lipa, DaBaby	Levitating (feat. DaBaby)	Warner Records	65	76	19	1372146	5nujrmhLynf4yMoMtj8AQF
66	spotify:track:2Xgc216OMnc9PyUalpaSPc	MC 2jhow, MC Fahah, Mc Rennan, Dj Nbeat	Mtg - Vem Sentando Vem (feat. Dj Nbeat) - Remix	Soull Music BR / De Verdade Entretenimento / MR10 Produtora / Love Funk / Lancinho Filmes	39	67	17	1356675	2Xgc216OMnc9PyUalpaSPc
67	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	11	62	26	1351441	7lJoRyuNJtuiqTcKtuMuIR
68	spotify:track:2dcYBsq0wTqkJIlfNMGfrR	Tz da Coronel, DJ PurpleRain.REC	Trajado de Glock Ela Joga na Cara	Purple Rain Records	68	129	2	1318612	2dcYBsq0wTqkJIlfNMGfrR
69	spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp	Giveon	Heartbreak Anniversary	Epic/Not So Fast	41	54	9	1308929	3FAJ6O0NOHQV8Mc5Ri6ENp
70	spotify:track:21jLgG2WsiIEuuzl0OupzN	Naiara Azevedo, DJ Ivis	Me Chama Mozão	NA Records	70	75	9	1306472	21jLgG2WsiIEuuzl0OupzN
71	spotify:track:3VT8hOC5vuDXBsHrR53WFh	Masked Wolf	Astronaut In The Ocean	Elektra (NEK)	53	64	10	1292655	3VT8hOC5vuDXBsHrR53WFh
72	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	6	69	48	1268450	4zsiMjB0794HztyqUkD3Zi
73	spotify:track:1nahzW3kfMuwReTka28tH5	Justin Bieber	Hold On	RBMG/Def Jam	69	110	9	1258040	1nahzW3kfMuwReTka28tH5
74	spotify:track:6f3Slt0GbA2bPZlz0aIFXN	Tiësto	The Business	Atlantic Records	74	80	17	1240689	6f3Slt0GbA2bPZlz0aIFXN
75	spotify:track:0cHflpV8SSGbE0NKaasEfT	Filipe Ret, Dallass	F* F* M*	Som Livre	57	60	10	1240045	0cHflpV8SSGbE0NKaasEfT
76	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	57	77	25	1229916	4fB85IhVASxXMWgoke5WVJ
77	spotify:track:7xi4XR5EIOU6OHdIydLMjT	Murilo Huff, Jorge	Uma Ex (Ao Vivo)	Artinvox	65	74	13	1228392	7xi4XR5EIOU6OHdIydLMjT
78	spotify:track:35qOGx1CWvCkQFOv4BkVIV	Os Barões Da Pisadinha	Esquema Preferido - Ao Vivo	Sony Music Entertainment	23	72	15	1224447	35qOGx1CWvCkQFOv4BkVIV
79	spotify:track:52yvnBV90B2ZUC5b25cFer	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	20	70	24	1222582	52yvnBV90B2ZUC5b25cFer
80	spotify:track:6x1FttETfbRLerumlTn0ZH	Teto	Paypal	Sony Music Entertainment	48	59	11	1212055	6x1FttETfbRLerumlTn0ZH
81	spotify:track:7KdfRfSAIOiNk95sfFhmWB	Nadson O Ferinha	Na Ponta do Pé - Brega Funk	Diamond	81	151	2	1180124	7KdfRfSAIOiNk95sfFhmWB
82	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	6	79	43	1159692	7J3QMuDCSv56jRSiD9jFBF
83	spotify:track:3QUriWUE8WnWLpWxHA52k4	Tz da Coronel, DJ PurpleRain.REC	Anota Placa	Purple Rain Records	72	78	7	1138397	3QUriWUE8WnWLpWxHA52k4
84	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	84	69	1136320	6juD9PQwAPvuXYIAE2gjhO
85	spotify:track:0VxVv5IKWXj5o6FVO7zKXN	DJ Lucas Beat, João Bosco & Vinicius	Bloqueia Eu - Remix	Midia Hits	66	71	8	1135716	0VxVv5IKWXj5o6FVO7zKXN
86	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	74	85	30	1110304	0GTPmh5G40joBg93vcSQNq
87	spotify:track:3oxk3UVbKJiPcPokw9h64D	DJ Matt D, Menor MC	Tipo Gringa	GREE CASSUA	76	81	7	1106349	3oxk3UVbKJiPcPokw9h64D
88	spotify:track:4W7Y0EsaVPh87WKC1etOHA	Orochi, Mainstreet, Mc Poze do Rodo, Ajaxx	Lobo	Mainstreet Records	88	165	3	1100653	4W7Y0EsaVPh87WKC1etOHA
89	spotify:track:61KpQadow081I2AsbeLcsb	Olivia Rodrigo	deja vu	Olivia Rodrigo PS	89	98	5	1087175	61KpQadow081I2AsbeLcsb
90	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	14	68	36	1080672	2QCwoYDn4DRfjs4NhW2KpO
91	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	93	79	1051496	3PfIrDoz19wz7qK7tYeu62
92	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	21	89	48	1046185	5r9CZJMoMmxio2AnJdxuDS
93	spotify:track:7lPN2DXiMsVn7XUKtOW1CS	Olivia Rodrigo	drivers license	Olivia Rodrigo PS	25	83	17	1042415	7lPN2DXiMsVn7XUKtOW1CS
94	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	88	28	1039554	35mvY5S1H3J2QZyna3TFe0
95	spotify:track:5HdghQzJVbvkZuMyvj2k34	MC Torugo, MC Fahah	AK47 É o Porte do Homem	wa produção	95	105	3	1031128	5HdghQzJVbvkZuMyvj2k34
96	spotify:track:3cVF2ot6YuCD0RQY302gNz	NATTAN, Zé Vaqueiro	Não Te Quero	VYBBE	96	112	12	1031050	3cVF2ot6YuCD0RQY302gNz
97	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	92	73	1030706	3Xuo5utyzk86BwlUHdTR2O
98	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	2	86	25	1030695	6WXglvTFRmjlHHhgjYMNif
99	spotify:track:748mdHapucXQri7IAO8yFK	Doja Cat, SZA	Kiss Me More (feat. SZA)	Kemosabe Records/RCA Records	99	104	4	1027880	748mdHapucXQri7IAO8yFK
100	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	7	90	66	1022331	3dPvQLKl42dMYWV4LWRTLK
101	spotify:track:1v1oIWf2Xgh54kIWuKsDf6	AURORA	Runaway	Decca (UMO)	91	91	4	1012610	1v1oIWf2Xgh54kIWuKsDf6
102	spotify:track:4iavXH4dDUMA8yAabnUhSI	Jorge & Mateus, Marília Mendonça	Me Ame Mais	Som Livre	73	73	2	1005233	4iavXH4dDUMA8yAabnUhSI
103	spotify:track:6tDDoYIxWvMLTdKpjFkc1B	Kali Uchis	telepatía	EMI / Interscope	46	82	10	997185	6tDDoYIxWvMLTdKpjFkc1B
104	spotify:track:3bcJIkPhkmoiF31lcHZ96t	Mc Kaio, MC Rick	Rebola Lentinho	Funk Explode Records	104	127	5	969446	3bcJIkPhkmoiF31lcHZ96t
105	spotify:track:4sNVJ7S1hwZycKkCZY9gVx	Zé Vaqueiro	Cangote	Sony Music Entertainment	104	121	17	968111	4sNVJ7S1hwZycKkCZY9gVx
106	spotify:track:45YzwZ9K4HzruaHwhsQbhW	Diego & Arnaldo, DJ Ivis	Falei pra Tu	Sony Music Entertainment	102	102	5	961579	45YzwZ9K4HzruaHwhsQbhW
107	spotify:track:1bK6UaFcArJvIaMeKPTFSm	MC Meno K, MC Cria, Dj Matheus Silva	Uma Cavala Mesmo	Resumo Produtora	55	95	12	961101	1bK6UaFcArJvIaMeKPTFSm
108	spotify:track:7jFEykLSATTBHLCJXikHmD	MC 3L, DJ J2, DJ PBeats, Mc Ygor Yanks	Acabou a Água (feat. Mc Ygor Yanks)	Tratto Entretenimentos & Love Funk	96	108	10	956332	7jFEykLSATTBHLCJXikHmD
109	spotify:track:6pQKUKBpwr6GhfhcFFFozo	MC Zaquin, MC Rick	Não Nasceu pra Namorar	Funk Explode Records	109	120	8	948792	6pQKUKBpwr6GhfhcFFFozo
110	spotify:track:2Nlf97QqqcZ2x9Qb4h1Qt2	Bruno & Marrone	Coração de Isca	Worldshow Promoções e Eventos	110	113	7	945761	2Nlf97QqqcZ2x9Qb4h1Qt2
111	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	106	49	944173	260n4ECk9j4IEvTAVBYojl
112	spotify:track:1kjMT9xY7fsPCbOY9glt96	MC Kevinho, Zé Felipe	Senta com Amor	WM Brazil	82	94	5	941876	1kjMT9xY7fsPCbOY9glt96
113	spotify:track:1jweGFaVZxEVrOHKsLpPY4	Grupo Menos É Mais	Adorei	Som Livre	72	100	21	940469	1jweGFaVZxEVrOHKsLpPY4
114	spotify:track:1Qzse4pBfaUXY6wWOqYoRH	Zé Vaqueiro	Letícia	Sony Music Entertainment	13	132	27	938297	1Qzse4pBfaUXY6wWOqYoRH
115	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	24	122	50	924386	3056x1XkmICnQmji68rrft
116	spotify:track:6fe5D0ivKnpXFMAnoSRjah	Vitor e Luan, Henrique & Juliano	Localiza Aí BB	Vitor & Luan	66	114	12	922835	6fe5D0ivKnpXFMAnoSRjah
117	spotify:track:5gIVPysvKFh2gtwsicafnN	Douglas & Vinicius	Volume 3	WorkShow	80	119	20	917069	5gIVPysvKFh2gtwsicafnN
118	spotify:track:1O74aTse7W5hd2rAvnEVaW	Jeff Costa, Mc Danny	Xerecard	Love Funk & Adm Mídias Brasil	11	96	17	916371	1O74aTse7W5hd2rAvnEVaW
119	spotify:track:2InUVOBY515umeuwdQtsQ4	Zé Neto & Cristiano	Esses Vícios	Som Livre	71	117	24	913883	2InUVOBY515umeuwdQtsQ4
120	spotify:track:2vBET2pmrQqafaS6zIaYta	Black Eyed Peas, Shakira	GIRL LIKE ME	Epic	103	103	15	910842	2vBET2pmrQqafaS6zIaYta
121	spotify:track:1T3hcBQRwacjWLuJJFt8co	Xand Avião, Os Barões Da Pisadinha	Ela Aperta a Minha Mente	Som Livre	93	109	19	910453	1T3hcBQRwacjWLuJJFt8co
122	spotify:track:0YluTOlBctnpHPABgFSXEw	DJ Lucas Beat, Vitor Fernandes	Vou Falar Que Não Quero - Remix	Midia Hits	122	124	4	904346	0YluTOlBctnpHPABgFSXEw
123	spotify:track:1M4OcYkxAtu3ErzSgDEfoi	Cardi B	Up	Atlantic Records	99	111	8	903893	1M4OcYkxAtu3ErzSgDEfoi
124	spotify:track:68qqVn5kHBv4zc45SDGLnh	Filipe Ret, L7NNON, Chris Beats Zn	Corte Americano	Som Livre	115	115	2	902990	68qqVn5kHBv4zc45SDGLnh
125	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	55	118	22	900471	2BRGOqLBHFJclDM6PB2dnd
126	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	24	116	25	897820	07c9lzwx1IIm101PnB4BZu
127	spotify:track:0V0k5MpqZ55XwJRTQq2GbM	Juan Marcus & Vinícius, Lauana Prado	Volta Marcada	Universal Music Ltda.	127	134	5	894778	0V0k5MpqZ55XwJRTQq2GbM
128	spotify:track:7snoDTJeoJ2oVMhf7eoF3t	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	123	33	893996	7snoDTJeoJ2oVMhf7eoF3t
129	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	16	126	25	888706	3vu864xi5Xis9VfOsJpmXu
130	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	55	128	49	884826	7CDdyDigw7e3zFr3k7uKMY
131	spotify:track:0f1xsopmPwjGv5lJooglnD	Josué Bom de Faixa	Deixa Eu Falar pra Você	Administração Mídias Brasil	131	143	2	855682	0f1xsopmPwjGv5lJooglnD
132	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	133	42	842518	187Pge0WmJNoS73kaIORSE
133	spotify:track:1a17gIb57XhPj2CMbqYABw	Hugo & Guilherme	Pingo de Dó - Ao Vivo	Som Livre	133	-1	1	837801	1a17gIb57XhPj2CMbqYABw
134	spotify:track:0LjcDhacvjZN5QyCqM2UTy	Jorge & Mateus	Tudo Em Paz	Som Livre	87	87	2	836117	0LjcDhacvjZN5QyCqM2UTy
135	spotify:track:084XFobv6FZRHHw6mEYJdU	NATTAN, Elias Monkbel	O Carpinteiro - Conto de Fadas	Nattan	135	144	3	835940	084XFobv6FZRHHw6mEYJdU
136	spotify:track:770dThFIyI1l6ovcxxeUW2	DJ BOY, MC Joãozinho VT, MC V7, MC Letto, MC Leozinho ZS, Mc IG, Mc Davi, Mc Kako	Coração Gelado 2	Sonar Music	136	147	4	835883	770dThFIyI1l6ovcxxeUW2
137	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	3	136	43	829561	2fmeSswdyVq4wcqhY41UHk
138	spotify:track:0V4ZIBLOxq85pFQATKtItp	Gustavo Mioto	Despedida De Casal	Universal Music Ltda.	67	131	16	829164	0V4ZIBLOxq85pFQATKtItp
139	spotify:track:2BEGTomoM88uGMOzRmZirl	DJ DN, MC Gui Andrade, MC Fahah	Só Tapão Nervoso Vs Toma Catucada Violenta	DJ DN	78	140	13	827656	2BEGTomoM88uGMOzRmZirl
140	spotify:track:1J14CdDAvBTE1AJYUOwl6C	Duncan Laurence	Arcade	Universal Music, a division of Universal International Music BV	129	130	9	827203	1J14CdDAvBTE1AJYUOwl6C
141	spotify:track:0jUVjA4goewfigd4lb6Br8	Hugo & Vitor, Israel & Rodolffo	Não Nego Um Vamo	Universal Music Ltda.	137	137	4	826108	0jUVjA4goewfigd4lb6Br8
142	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	27	138	29	825364	3S2iI46NmKyZsoxs2NByIP
