rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
143	spotify:track:5VTqW8raQYnj2avZ27nO2a	Luísa Sonza	penhasco.	Universal Music Ltda.	8	137	14	864190	5VTqW8raQYnj2avZ27nO2a
144	spotify:track:7bukHRNgGLRySTJEVvLoIR	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	132	96	861017	7bukHRNgGLRySTJEVvLoIR
145	spotify:track:5nujrmhLynf4yMoMtj8AQF	Dua Lipa, DaBaby	Levitating (feat. DaBaby)	Warner Records	59	146	43	857889	5nujrmhLynf4yMoMtj8AQF
146	spotify:track:6nef87NAKR2Au5YCCfnIi9	DJ TOPO, Mc Cyclope, MC PR	Passarinho Que Som É Esse	DJ TOPO	70	115	11	854695	6nef87NAKR2Au5YCCfnIi9
147	spotify:track:70PwecMUvcdwyunypqGHfQ	Henrique & Juliano	Gaiola - Ao Vivo	Virgin Music Label And Artist Services (S&D)	131	131	5	843599	70PwecMUvcdwyunypqGHfQ
148	spotify:track:6dJJ9OlxyeXenDCgTGdsTR	Douglas & Vinicius	Volume 3 - Ao Vivo	Virgin Music Label And Artist Services (S&D)	65	153	37	834256	6dJJ9OlxyeXenDCgTGdsTR
149	spotify:track:0f1xsopmPwjGv5lJooglnD	Josué Bom de Faixa	Deixa Eu Falar pra Você	Administração Mídias Brasil	50	128	26	832937	0f1xsopmPwjGv5lJooglnD
150	spotify:track:7b0W6Ra4fEoTTUWjQW1lpl	Eric Land	Imagine a Cena	Eric Land	150	-1	1	826652	7b0W6Ra4fEoTTUWjQW1lpl
151	spotify:track:2upubCYkDvATo6ZZwHqrp9	Luísa Sonza, 6LACK	VIP *-*	Universal Music Ltda.	21	161	14	817477	2upubCYkDvATo6ZZwHqrp9
152	spotify:track:7nsk0cwY5kfxBT21WEzmC0	Wesley Safadão, Tarcísio do Acordeon	Ele Não Te Merece	Som Livre	76	139	18	816576	7nsk0cwY5kfxBT21WEzmC0
153	spotify:track:4cKn3YjlRNowwNQi5LuZkk	Luan Santana, Mc Don Juan	SORRIA	Sony Music Entertainment	36	144	12	810889	4cKn3YjlRNowwNQi5LuZkk
154	spotify:track:3v6gYFuAXQcm1EO5yW7yfX	Tarcísio do Acordeon	Proteção de Tela	Sua Música	99	145	14	809547	3v6gYFuAXQcm1EO5yW7yfX
155	spotify:track:5j3p2WnU8ha4K4ybaTZ4Hx	Jão	Coringa	Universal Music Ltda.	62	-1	7	807046	5j3p2WnU8ha4K4ybaTZ4Hx
156	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	91	49	803510	7EWXP47VlXKO3r7mNxuWHw
157	spotify:track:02MWAaffLxlfxAUY7c5dvx	Glass Animals	Heat Waves	Polydor Records	152	165	6	800680	02MWAaffLxlfxAUY7c5dvx
158	spotify:track:1wZ59VKgYD5Rho6YYvrjPB	Vitor Fernandes	Vou falar que não quero	Sua Música	29	133	34	797955	1wZ59VKgYD5Rho6YYvrjPB
159	spotify:track:3DarAbFujv6eYNliUTyqtz	Doja Cat, SZA	Kiss Me More (feat. SZA)	Kemosabe Records/RCA Records	83	163	28	788171	3DarAbFujv6eYNliUTyqtz
160	spotify:track:2Gjt4rUHBUH0rMKpBg0hF4	Malu, DJ Lucas Beat	Disco Arranhado - Funk Remix	Essaéhit	2	135	33	785422	2Gjt4rUHBUH0rMKpBg0hF4
161	spotify:track:40KZgKCIvRVIoZqv9lNBoP	Jessé Aguiar	Alívio	Todah Music	119	184	20	784864	40KZgKCIvRVIoZqv9lNBoP
162	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	164	103	778587	3PfIrDoz19wz7qK7tYeu62
163	spotify:track:4mdlehe2znCTAzlFhrOa09	mc jhenny, DJ KOSTA 22, Mc Gw	Chamo Teu Vulgo Malvadão	Love Funk	15	138	17	771016	4mdlehe2znCTAzlFhrOa09
164	spotify:track:3COehAPIuHpBehGkzhzkW5	Gabi Martins, João Gomes	Joga o Laço	Sua Música	164	187	2	753045	3COehAPIuHpBehGkzhzkW5
165	spotify:track:000RW47rhEkSqjgTrZx7YX	Jorge & Mateus	Lance Individual	Som Livre	4	158	49	748720	000RW47rhEkSqjgTrZx7YX
166	spotify:track:4fSHADbZbhpZCT9oJpxwbP	Paulo Pires, Mc Danny, Marcynho Sensação	Ameaça	Paulo Pires	166	-1	1	748174	4fSHADbZbhpZCT9oJpxwbP
167	spotify:track:5igZy2wLV0KBzS1zvW9am8	João Gomes, Tarcísio do Acordeon	Aquelas Coisas	Sua Música	73	112	13	745154	5igZy2wLV0KBzS1zvW9am8
168	spotify:track:4NIOFeptzAsbkOUnyBE6FY	Jão	Não Te Amo	Universal Music Ltda.	168	-1	1	741398	4NIOFeptzAsbkOUnyBE6FY
169	spotify:track:0Rq7EzwIvsVqPPUNM3M4as	GIULIA BE	pessoa certa hora errada	WM Brazil	149	178	5	740808	0Rq7EzwIvsVqPPUNM3M4as
170	spotify:track:2Xr1dTzJee307rmrkt8c0g	CKay	love nwantiti (ah ah ah)	Chocolate City Music	167	167	4	739877	2Xr1dTzJee307rmrkt8c0g
171	spotify:track:7m9Hr6qAquvk6nNFtBIlM0	DENNIS, Luíza & Maurílio	Modo Avião - Ao Vivo	Sony Music Entertainment	171	-1	1	735612	7m9Hr6qAquvk6nNFtBIlM0
172	spotify:track:23vsRADpsucFPXZwRZtnU0	Dj Scar, MC Fahah, MC TH DA SERRA, Mc Magrinho	Aqui Em BH Ninguém É de Ninguém	Dj Scar	171	171	3	734036	23vsRADpsucFPXZwRZtnU0
173	spotify:track:6EDj1nbl9wo6ivGI1t59G4	Jão	Idiota	Universal Music Ltda.	173	-1	1	733598	6EDj1nbl9wo6ivGI1t59G4
174	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	74	-1	53	731555	0GTPmh5G40joBg93vcSQNq
175	spotify:track:0x0V1IID2Sj902k6LzuWds	Mc Livinho	Ela é Espetacular (Mulher Kama Sutra 2)	Diamond	25	156	28	730594	0x0V1IID2Sj902k6LzuWds
176	spotify:track:4PUjVQcrNhH85XXyXnnjBd	Mc Jajau, DJ LG	BALANÇA A GLOCK	Love Funk	73	151	11	730254	4PUjVQcrNhH85XXyXnnjBd
177	spotify:track:6XSXOvojEslvbqBCh7IP8Z	Marcos & Belutti, Dilsinho	Estado Frágil - Ao Vivo	Sony Music Entertainment	97	154	15	723590	6XSXOvojEslvbqBCh7IP8Z
178	spotify:track:1h4u5t0EJZki8ieNGwwFXc	Zé Vaqueiro	Volta Comigo BB	Sony Music Entertainment	22	143	33	722158	1h4u5t0EJZki8ieNGwwFXc
179	spotify:track:28k6fDcRo7iONQhMxt2OFA	Júnior e Cézar	Clone	Júnior e Cézar	150	150	3	721600	28k6fDcRo7iONQhMxt2OFA
180	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	4	148	60	712491	5m5aY6S9ttfIG157xli2Rs
181	spotify:track:35oS3GLitTUcrxI6PNdKbD	Mc Laranjinha, GORDÃO DO PC	Roct Pot 02 (Mc Laranjinha)	DC MUSIC	115	159	10	708212	35oS3GLitTUcrxI6PNdKbD
182	spotify:track:6f3Slt0GbA2bPZlz0aIFXN	Tiësto	The Business	Atlantic Records	74	195	41	707214	6f3Slt0GbA2bPZlz0aIFXN
183	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	11	175	50	702601	7lJoRyuNJtuiqTcKtuMuIR
184	spotify:track:71H7jc8UoYuvNTAqmjUSf8	Taty Girl, Eric Land	Fulana	Taty Girl	184	-1	1	701316	71H7jc8UoYuvNTAqmjUSf8
185	spotify:track:7fnXPPBrHSGb15iPvVgFd8	Priscila Senna, Zé Vaqueiro	Alvejante	VYBBE	185	190	2	699864	7fnXPPBrHSGb15iPvVgFd8
186	spotify:track:4cGqn0E8JCSY9gQllQj4Mf	Coldplay, Selena Gomez	Let Somebody Go	Parlophone UK	186	-1	1	699289	4cGqn0E8JCSY9gQllQj4Mf
187	spotify:track:0YluTOlBctnpHPABgFSXEw	DJ Lucas Beat, Vitor Fernandes	Vou Falar Que Não Quero - Remix	Midia Hits	100	166	28	695399	0YluTOlBctnpHPABgFSXEw
188	spotify:track:7MAibcTli4IisCtbHKrGMh	Bruno Mars, Anderson .Paak, Silk Sonic	Leave The Door Open	Aftermath Entertainment/Atlantic	52	198	33	694734	7MAibcTli4IisCtbHKrGMh
189	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	4	181	51	693472	3sGcETRMuAgcPgjDpIkgMn
190	spotify:track:4ziqkaBXfo4GrmuF0gsNyi	ANAVITÓRIA, Jorge & Mateus	Geleira do tempo	F/SIMAS	81	152	3	689765	4ziqkaBXfo4GrmuF0gsNyi
191	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	15	-1	51	686872	35mvY5S1H3J2QZyna3TFe0
192	spotify:track:0gpZ8zy9OAE98nNBVIxWvi	Luísa Sonza, Marília Mendonça	melhor sozinha :-)-:	Universal Music Ltda.	110	192	9	684769	0gpZ8zy9OAE98nNBVIxWvi
193	spotify:track:5AeydY71HZkZQ5dRHU9bHG	Vitor Fernandes	Acaso	Sua Música	13	157	37	684506	5AeydY71HZkZQ5dRHU9bHG
194	spotify:track:7Cf2Hsy3cPlA4e115tElXv	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	173	88	684233	7Cf2Hsy3cPlA4e115tElXv
195	spotify:track:5CZ40GBx1sQ9agT82CLQCT	Olivia Rodrigo	traitor	Olivia Rodrigo PS	42	193	22	683894	5CZ40GBx1sQ9agT82CLQCT
196	spotify:track:0DlHQxrVijRqVUfuS6PKaY	DENNIS, Xamã, LUDMILLA	Deixa de Onda (Porra Nenhuma)	Sony Music Entertainment	17	179	39	683295	0DlHQxrVijRqVUfuS6PKaY
197	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	3	200	67	677730	2fmeSswdyVq4wcqhY41UHk
198	spotify:track:5oI9blwsXC8AkTWw6wASY8	Matuê	Máquina do Tempo	Sony Music Entertainment	2	199	52	670466	5oI9blwsXC8AkTWw6wASY8
199	spotify:track:5CbDKqtF6F6m1KUvsAf2Kf	Diego & Victor Hugo	Sorte - Ao Vivo	Sony Music Entertainment	199	-1	1	666129	5CbDKqtF6F6m1KUvsAf2Kf
200	spotify:track:1mQOFRDoqI34LdN79PE0vH	MC Zaquin	Ô Moça	Funk Explode Records	25	160	38	656505	1mQOFRDoqI34LdN79PE0vH
